store_id,product_id,stock_quantity,time
11,575,208,2026-02-07
11,898,370,2025-10-02
11,182,160,2025-05-22
11,824,132,2026-03-11
11,550,128,2025-12-11
11,557,116,2025-09-21
11,274,233,2025-03-16
11,467,366,2026-03-03
11,901,303,2025-04-09
11,353,293,2026-02-10
11,906,70,2026-02-14
11,783,310,2025-07-12
11,981,78,2025-06-02
11,415,347,2025-08-19
11,287,272,2025-07-22
11,493,260,2025-04-14
11,969,486,2025-06-15
11,48,393,2026-03-13
11,748,294,2025-07-24
11,199,300,2025-04-07
11,5,290,2025-06-21
11,602,230,2025-08-25
11,267,273,2025-06-29
11,834,129,2026-03-04
11,728,3,2025-07-04
11,958,162,2025-12-13
12,307,70,2026-02-18
12,373,442,2025-06-07
12,508,188,2026-02-04
12,562,270,2025-08-22
12,948,422,2026-01-19
12,702,352,2025-12-21
12,851,268,2025-11-29
12,584,94,2025-06-14
12,656,217,2025-12-27
12,776,256,2025-11-23
12,789,53,2025-07-03
12,670,38,2025-06-14
12,694,62,2026-02-16
12,363,180,2025-08-04
12,99,462,2025-07-28
12,648,115,2025-09-20
12,955,235,2025-05-09
12,450,380,2025-10-19
12,750,394,2025-09-17
12,122,143,2025-12-30
12,636,187,2025-11-28
12,215,207,2025-03-28
12,417,189,2025-07-31
12,268,340,2026-01-12
12,454,417,2025-05-07
12,854,415,2025-11-26
12,747,246,2025-09-09
12,613,344,2025-07-28
12,317,122,2025-06-13
12,208,150,2026-01-21
12,563,332,2025-06-20
12,640,431,2026-03-04
12,207,40,2025-11-01
12,930,112,2025-11-21
12,186,310,2025-09-12
12,966,25,2025-05-15
12,673,41,2025-11-16
12,275,476,2026-01-27
12,646,50,2025-03-19
12,894,330,2025-05-18
12,155,499,2025-11-11
12,365,90,2025-11-25
12,909,285,2025-09-29
12,142,478,2025-06-17
12,705,317,2025-11-08
12,9,141,2025-08-10
12,728,494,2025-06-10
12,175,15,2025-06-14
12,845,255,2025-12-11
12,516,97,2025-09-20
12,779,102,2025-05-28
12,323,393,2026-02-02
12,569,299,2025-10-26
12,235,23,2025-11-30
12,441,103,2025-08-15
12,524,209,2025-10-21
12,60,34,2025-11-18
12,266,434,2025-03-21
12,485,69,2025-06-26
12,391,41,2025-06-18
12,16,53,2025-10-03
12,547,88,2025-05-27
12,468,500,2025-06-19
12,757,81,2025-05-01
12,915,243,2026-03-05
12,140,121,2025-11-26
12,42,321,2025-07-15
12,167,488,2025-04-24
12,301,304,2025-11-18
12,487,395,2026-01-07
12,698,268,2025-08-26
12,382,95,2025-11-18
12,518,363,2025-05-13
12,34,372,2025-11-06
12,231,422,2026-01-21
12,958,122,2025-03-29
12,133,326,2025-11-14
12,605,233,2025-09-19
12,842,4,2026-01-14
12,1,492,2025-09-04
12,237,276,2025-03-31
12,26,204,2025-11-01
12,364,340,2025-08-15
12,380,163,2026-01-25
12,588,277,2025-09-05
12,653,320,2026-02-15
12,371,240,2025-10-06
12,32,499,2025-05-29
12,786,350,2025-12-27
12,403,80,2025-11-13
12,383,146,2025-03-26
12,20,22,2025-12-06
12,282,483,2025-04-04
12,922,196,2026-01-02
12,581,338,2025-06-03
12,226,363,2026-02-26
12,418,366,2025-12-14
12,180,177,2026-02-01
12,252,374,2025-05-28
12,494,418,2025-07-04
13,101,67,2025-10-16
13,443,367,2025-04-25
13,543,69,2025-07-20
13,94,132,2025-05-20
13,475,80,2025-09-28
13,38,228,2025-04-20
13,206,188,2025-10-27
13,853,423,2025-06-14
13,98,279,2025-05-05
13,302,439,2025-07-28
13,640,77,2025-09-03
13,287,290,2025-06-09
13,305,451,2025-07-04
13,191,320,2025-04-26
13,226,321,2026-01-16
13,945,242,2025-11-09
13,315,302,2026-02-15
13,641,363,2025-12-05
13,460,13,2026-02-10
13,221,52,2026-02-28
13,430,461,2025-12-08
13,685,147,2025-10-17
13,483,498,2025-05-24
13,762,91,2025-09-12
13,862,355,2025-05-13
13,375,394,2025-09-03
13,939,272,2025-04-13
13,624,340,2026-02-03
13,104,171,2025-08-13
13,818,50,2026-02-05
13,755,480,2025-12-04
13,717,163,2026-02-11
13,882,124,2025-11-16
13,381,71,2025-07-05
13,590,443,2025-03-27
13,451,464,2025-06-25
13,478,267,2025-04-06
13,298,300,2025-10-09
13,679,34,2025-10-11
13,998,82,2025-07-09
13,117,399,2025-12-30
13,442,345,2026-01-19
13,553,201,2025-09-13
13,983,208,2026-03-05
13,410,84,2025-09-08
13,824,433,2025-09-11
13,337,335,2025-12-10
13,308,106,2025-04-08
13,926,491,2025-12-27
13,128,496,2025-08-02
13,517,239,2025-12-27
13,115,428,2025-06-08
13,726,15,2025-04-16
13,732,236,2026-02-28
13,986,428,2025-04-22
13,650,67,2025-06-30
13,310,468,2025-03-29
13,716,190,2026-02-09
13,571,335,2025-06-24
13,521,318,2025-07-18
13,984,381,2026-02-01
13,606,105,2025-04-22
13,878,321,2025-12-03
13,481,283,2025-03-14
13,448,121,2025-09-25
13,285,80,2025-07-02
13,150,178,2025-10-20
13,534,471,2025-05-03
13,551,242,2026-02-10
13,513,1,2025-03-29
13,615,271,2025-11-21
13,891,104,2026-02-03
13,111,420,2025-04-21
13,611,467,2025-10-18
13,579,433,2025-06-11
13,333,418,2025-10-23
13,437,420,2026-01-01
13,182,172,2025-04-30
13,766,228,2025-04-16
13,799,333,2025-03-17
13,48,412,2025-07-15
13,17,203,2025-06-30
13,610,211,2026-01-14
13,933,67,2025-04-26
13,879,293,2025-09-01
13,842,111,2025-03-15
13,331,429,2025-09-25
13,737,220,2025-12-18
13,154,191,2025-09-30
13,274,201,2025-05-19
13,683,232,2025-07-19
13,397,40,2025-12-14
13,890,425,2026-03-09
13,70,291,2026-01-08
13,791,106,2026-02-19
13,563,346,2025-03-17
13,770,345,2026-01-27
13,240,396,2025-07-10
13,2,488,2026-01-27
13,368,204,2025-12-12
14,875,241,2025-09-18
14,545,33,2025-06-22
14,466,62,2025-04-09
14,905,195,2025-11-24
14,953,252,2025-11-01
14,650,185,2025-09-03
14,64,279,2026-02-02
14,443,155,2025-09-06
14,697,469,2025-10-17
14,717,415,2026-02-10
14,712,106,2025-09-14
14,38,190,2025-07-18
14,884,156,2025-08-25
14,806,324,2025-04-15
14,278,342,2025-10-03
14,14,480,2025-11-17
14,323,137,2025-05-31
14,232,335,2025-10-04
14,529,460,2025-04-11
14,864,99,2025-08-31
14,105,37,2025-08-08
14,235,292,2026-01-29
14,692,71,2025-09-15
14,177,135,2025-08-22
14,187,32,2026-01-16
14,654,470,2025-11-16
14,383,392,2025-09-30
14,128,355,2025-10-06
14,863,195,2025-11-21
14,499,382,2025-10-26
14,75,78,2025-04-30
14,893,206,2025-04-12
14,621,455,2025-05-08
14,992,442,2025-09-10
14,649,350,2025-05-09
14,340,282,2025-04-20
14,904,476,2025-09-11
14,687,187,2025-10-27
14,335,82,2025-07-05
14,180,349,2025-06-16
14,13,317,2025-12-10
14,631,464,2025-07-23
14,438,162,2025-07-16
14,289,254,2025-11-25
14,648,254,2025-10-14
14,592,338,2026-01-13
14,511,127,2026-03-09
14,977,28,2026-01-06
14,301,268,2025-12-24
14,533,211,2025-07-01
14,230,432,2025-12-29
14,821,318,2025-05-17
14,872,290,2026-01-21
14,924,334,2026-01-30
14,225,190,2025-03-30
14,770,398,2025-03-30
14,188,384,2025-10-22
14,373,417,2026-02-10
14,725,418,2025-05-23
14,32,434,2026-01-22
14,678,458,2026-03-07
14,813,4,2025-04-23
14,728,268,2025-11-23
14,172,47,2025-09-17
14,763,405,2025-11-17
14,765,333,2025-07-08
14,522,173,2025-07-19
14,605,181,2025-05-08
14,9,273,2025-06-15
14,537,157,2025-08-18
14,754,479,2025-03-19
14,129,446,2025-11-14
14,456,460,2025-09-10
14,838,390,2025-08-09
14,843,405,2025-09-12
14,369,288,2025-10-20
14,741,373,2025-05-31
14,570,93,2025-04-11
14,646,112,2025-04-06
14,163,441,2025-04-05
14,241,150,2025-09-11
14,635,40,2025-10-26
14,477,288,2025-05-22
14,531,468,2025-06-01
14,209,238,2025-05-03
14,206,487,2025-03-25
14,258,193,2025-09-14
14,899,159,2025-06-24
14,378,181,2025-09-28
14,120,353,2025-09-15
14,342,303,2025-10-21
14,557,1,2025-10-08
14,816,180,2025-05-04
14,524,451,2025-05-26
14,942,130,2025-11-16
14,791,49,2025-09-26
14,470,321,2026-02-18
14,764,474,2025-11-28
14,160,137,2025-11-25
14,638,392,2025-12-08
15,375,226,2025-11-23
15,20,103,2025-11-18
15,371,322,2025-07-11
15,588,94,2025-10-01
15,657,285,2025-10-03
15,115,448,2025-04-02
15,952,96,2026-03-11
15,380,234,2026-01-02
15,627,371,2026-01-10
15,992,498,2026-01-30
15,791,329,2026-01-15
15,142,81,2025-10-23
15,921,153,2026-01-02
15,864,145,2025-06-29
15,137,420,2025-10-13
15,817,45,2026-01-23
15,471,367,2025-03-29
15,874,416,2025-07-22
15,31,435,2026-03-10
15,9,234,2026-03-06
15,832,187,2025-10-07
15,154,427,2025-09-04
15,974,260,2026-01-15
15,415,363,2026-03-10
15,697,19,2025-12-29
15,117,126,2025-11-11
15,269,77,2025-06-12
15,323,481,2026-02-24
15,792,193,2026-02-13
15,654,399,2025-10-07
15,89,78,2026-02-14
15,85,274,2025-12-09
15,280,68,2025-12-13
15,485,258,2026-02-02
15,824,285,2025-03-30
15,920,222,2026-01-18
15,467,246,2025-07-11
15,862,174,2025-04-21
15,104,387,2025-12-24
15,224,264,2026-01-08
15,641,74,2025-06-24
15,983,409,2025-07-18
15,156,452,2025-11-09
15,536,105,2025-08-25
15,582,467,2025-08-17
15,300,402,2025-10-21
15,719,106,2025-12-18
15,624,176,2025-05-21
15,282,494,2025-08-18
15,176,51,2025-04-26
15,56,98,2025-06-09
15,36,153,2025-07-06
15,939,398,2025-03-30
15,208,125,2026-01-26
15,650,260,2025-12-10
15,519,223,2025-11-21
15,767,303,2025-08-13
15,352,49,2025-07-28
15,396,388,2025-10-20
15,729,199,2025-09-29
15,101,360,2025-04-19
15,671,31,2025-06-30
15,458,228,2025-11-28
15,64,361,2025-12-26
15,316,306,2025-07-01
15,558,445,2026-01-14
15,357,71,2025-07-03
15,675,415,2025-09-02
15,607,299,2026-02-10
15,185,74,2025-11-11
15,43,278,2025-10-03
15,689,2,2025-12-11
15,681,14,2025-08-20
15,897,381,2025-11-16
15,896,312,2025-10-14
15,716,463,2025-11-27
15,96,86,2025-07-29
15,389,381,2025-10-29
15,953,54,2025-09-02
15,81,157,2026-02-23
15,406,427,2025-08-21
15,684,342,2026-01-01
15,680,224,2025-12-18
15,688,48,2025-08-13
15,343,263,2025-06-15
15,427,187,2025-12-27
15,553,41,2025-07-09
15,169,321,2025-06-30
15,271,486,2026-03-03
15,572,199,2025-06-08
15,108,422,2025-06-24
15,4,168,2025-08-08
15,92,166,2025-06-24
15,250,79,2025-09-14
15,788,255,2025-10-15
15,174,461,2025-11-23
15,885,444,2025-08-28
15,860,37,2026-02-15
15,802,318,2025-04-27
15,894,195,2025-07-26
16,165,480,2025-03-30
16,592,333,2025-04-28
16,931,359,2025-04-20
16,419,245,2025-12-26
16,467,218,2025-03-15
16,487,168,2026-01-12
16,898,6,2025-10-12
16,836,265,2025-03-31
16,549,136,2025-10-14
16,884,52,2025-10-07
16,2,484,2026-02-28
16,39,414,2025-06-30
16,890,261,2025-05-14
16,498,461,2025-04-12
16,535,233,2025-05-20
16,100,424,2025-08-28
16,484,209,2025-04-05
16,516,259,2025-09-23
16,115,274,2025-07-23
16,763,326,2026-01-21
16,776,280,2026-02-25
16,216,389,2025-08-01
16,954,392,2025-07-24
16,761,221,2025-06-22
16,53,31,2025-06-09
16,920,179,2025-12-24
16,247,198,2025-08-20
16,696,80,2026-03-14
16,893,437,2025-06-26
16,849,282,2025-09-13
16,947,391,2025-09-21
16,361,34,2025-04-20
16,572,120,2025-10-03
16,29,421,2025-08-13
16,662,99,2025-12-18
16,195,175,2025-06-15
16,464,348,2025-05-06
16,697,255,2026-02-02
16,730,1,2026-01-19
16,474,138,2025-05-19
16,79,233,2025-04-08
16,344,100,2025-03-28
16,204,56,2025-09-20
16,643,129,2025-06-03
16,933,143,2025-04-09
16,41,156,2025-10-01
16,33,30,2025-04-14
16,136,410,2025-07-28
16,738,161,2025-04-11
16,600,48,2026-01-01
16,375,406,2026-02-24
16,59,293,2025-04-03
16,827,319,2025-07-20
16,864,80,2025-12-03
16,78,252,2026-01-02
16,145,330,2025-10-28
16,874,429,2026-02-26
16,302,129,2025-07-25
16,118,220,2026-02-27
16,792,398,2025-12-06
16,102,165,2026-02-01
16,412,272,2026-02-20
16,85,307,2025-12-14
16,107,416,2025-12-07
16,531,79,2025-10-13
16,38,306,2025-03-30
16,943,279,2025-11-15
16,909,466,2025-08-28
16,533,160,2025-08-06
16,818,50,2025-12-26
16,847,476,2026-01-18
16,320,216,2025-08-13
16,32,159,2025-04-08
16,981,443,2025-11-28
16,77,186,2025-08-09
16,983,73,2026-02-18
16,684,82,2025-07-10
16,624,37,2026-01-17
16,415,150,2025-08-28
16,280,299,2025-11-05
16,287,55,2026-02-05
16,769,3,2025-08-11
16,335,358,2025-07-13
16,999,164,2025-09-25
16,669,7,2025-04-01
16,62,189,2025-09-21
16,837,342,2025-04-25
16,297,57,2025-05-05
16,824,409,2026-01-22
16,913,17,2025-08-11
16,728,186,2025-06-17
16,556,269,2026-02-24
16,872,110,2025-07-25
16,65,470,2025-03-22
16,201,38,2026-01-22
16,586,156,2025-04-26
16,578,438,2025-06-20
16,908,488,2025-04-26
16,430,283,2025-04-22
16,193,321,2025-08-02
17,799,153,2025-12-28
17,437,206,2026-01-21
17,41,37,2026-01-21
17,844,342,2025-09-01
17,57,200,2025-05-01
17,733,162,2025-04-04
17,674,376,2025-07-30
17,943,449,2025-09-01
17,45,323,2025-12-07
17,127,270,2025-12-06
17,720,169,2025-12-21
17,292,198,2025-09-29
17,470,249,2025-03-14
17,236,488,2025-04-16
17,935,86,2025-10-25
17,477,94,2025-09-15
17,696,59,2025-05-01
17,400,151,2025-04-04
17,543,470,2026-02-16
17,272,140,2025-08-23
17,287,308,2026-01-27
17,256,207,2025-09-06
17,204,131,2025-09-21
17,184,267,2025-07-29
17,950,369,2025-04-10
17,732,24,2026-02-08
17,460,440,2025-05-14
17,302,112,2025-07-18
17,350,215,2026-01-15
17,414,305,2025-07-21
17,368,266,2026-01-11
17,947,238,2026-02-08
17,88,82,2025-04-30
17,441,365,2025-05-27
17,274,291,2025-09-10
17,142,53,2025-12-04
17,607,232,2025-06-13
17,564,178,2025-06-15
17,194,168,2025-09-05
17,173,385,2026-03-04
17,974,188,2025-07-22
17,921,25,2025-06-02
17,781,457,2025-08-03
17,546,67,2025-05-01
17,952,200,2025-05-13
17,657,319,2025-08-16
17,188,112,2025-12-11
17,833,385,2025-06-14
17,428,496,2026-01-22
17,125,413,2025-06-25
17,631,444,2025-12-22
17,430,490,2025-04-01
17,331,74,2026-01-03
17,122,415,2025-12-25
17,408,194,2026-02-23
17,67,73,2025-08-16
17,136,60,2025-10-28
17,736,463,2025-11-03
17,509,353,2025-05-01
17,971,266,2025-09-07
17,655,74,2025-07-19
17,157,304,2026-02-06
17,431,375,2025-11-21
17,625,417,2025-03-24
17,591,13,2025-10-15
17,845,420,2026-01-14
17,863,206,2025-07-07
17,687,269,2025-07-13
17,177,142,2025-05-13
17,551,390,2025-05-24
17,651,289,2025-05-29
17,75,220,2025-10-13
17,193,413,2026-01-04
17,493,147,2025-09-06
17,697,291,2025-05-22
17,587,177,2025-10-05
17,659,248,2025-04-11
17,970,151,2025-09-04
17,925,106,2025-04-24
17,101,442,2025-12-15
17,621,398,2025-08-22
17,637,460,2025-08-31
17,980,25,2026-02-27
17,803,496,2026-01-11
17,937,355,2025-08-20
17,244,284,2026-01-03
17,112,304,2025-08-25
17,299,477,2025-08-05
17,576,359,2026-02-08
17,536,203,2025-03-23
17,356,37,2025-08-30
17,383,83,2025-11-29
17,90,22,2025-09-17
17,261,302,2026-01-30
17,89,444,2025-06-17
17,435,228,2025-09-18
17,70,309,2025-07-08
17,24,497,2025-11-26
17,624,448,2025-03-14
17,263,310,2025-08-29
18,34,374,2025-11-25
18,562,129,2025-10-03
18,968,412,2025-08-10
18,394,54,2025-11-16
18,396,342,2025-05-19
18,632,89,2025-04-12
18,368,261,2025-10-23
18,865,235,2025-07-18
18,850,481,2025-03-24
18,623,361,2026-02-01
18,789,200,2025-08-13
18,783,129,2025-07-07
18,839,129,2025-09-21
18,860,478,2025-08-05
18,146,406,2025-05-19
18,116,51,2025-04-19
18,949,359,2026-01-16
18,888,313,2025-08-19
18,408,8,2025-10-25
18,987,134,2025-09-24
18,787,250,2025-07-20
18,344,349,2025-11-03
18,247,463,2026-01-20
18,651,359,2025-03-29
18,524,329,2025-05-10
18,413,497,2026-02-02
18,698,149,2025-06-01
18,434,20,2025-10-04
18,1000,111,2025-07-14
18,173,342,2025-11-01
18,971,423,2026-01-26
18,248,154,2026-01-09
18,921,317,2025-03-29
18,993,284,2025-11-21
18,625,20,2026-01-29
18,23,47,2025-11-19
18,561,72,2025-04-28
18,455,38,2025-11-02
18,43,122,2025-04-27
18,931,268,2025-10-14
18,137,271,2025-08-26
18,197,308,2026-02-26
18,57,285,2025-10-08
18,988,184,2025-07-30
18,11,341,2025-08-24
18,440,200,2025-05-08
18,534,35,2025-12-01
18,126,26,2025-05-24
18,288,115,2026-02-06
18,703,320,2025-10-07
18,715,66,2025-12-31
18,841,222,2025-11-16
18,633,245,2025-08-19
18,685,382,2025-08-31
18,755,228,2025-07-10
18,915,187,2025-08-16
18,338,329,2025-10-26
18,83,415,2025-11-09
18,658,73,2025-12-09
18,805,203,2025-05-04
18,925,56,2025-03-26
18,6,400,2025-08-20
18,591,351,2025-03-29
18,700,171,2025-12-03
18,403,446,2026-01-06
18,627,324,2025-10-29
18,267,429,2025-09-23
18,748,86,2025-07-20
18,374,207,2026-02-17
18,460,419,2025-03-16
18,780,180,2025-08-05
18,65,267,2025-08-14
18,923,355,2025-06-12
18,660,94,2025-07-07
18,954,220,2025-04-30
18,128,408,2025-11-13
18,512,190,2026-02-21
18,339,39,2025-04-22
18,548,270,2026-02-22
18,499,229,2025-12-11
18,934,466,2026-02-10
18,697,474,2025-12-14
18,815,91,2025-12-08
18,211,36,2026-03-11
18,830,229,2026-03-01
18,494,321,2025-12-18
18,354,107,2025-04-03
18,695,55,2025-07-27
18,149,363,2025-10-05
18,719,307,2025-12-03
18,152,29,2025-08-09
18,263,414,2026-01-06
18,135,301,2025-03-22
18,459,351,2025-09-12
18,704,408,2025-08-15
18,55,356,2025-07-24
18,70,342,2026-01-29
18,759,86,2026-01-05
18,449,273,2026-01-05
18,711,280,2025-03-31
19,726,14,2025-11-06
19,512,121,2025-05-27
19,127,170,2026-03-06
19,693,166,2026-02-02
19,668,104,2025-11-23
19,279,439,2025-08-20
19,311,131,2025-07-27
19,258,454,2025-06-02
19,307,66,2025-03-18
19,573,22,2025-07-08
19,778,189,2025-04-10
19,176,60,2025-12-16
19,529,214,2026-02-05
19,978,295,2025-09-25
19,863,289,2025-11-22
19,813,476,2025-07-07
19,751,254,2025-04-09
19,737,418,2025-11-10
19,143,400,2026-03-12
19,543,278,2025-10-15
19,90,383,2025-06-17
19,640,429,2025-04-15
19,15,41,2025-10-06
19,393,299,2025-05-09
19,692,51,2025-04-17
19,488,337,2025-12-06
19,58,174,2025-03-29
19,320,120,2025-07-22
19,783,389,2025-06-12
19,628,209,2025-04-21
19,39,488,2025-03-18
19,162,406,2025-08-06
19,705,426,2025-08-04
19,867,272,2025-06-08
19,731,23,2026-01-11
19,979,334,2025-09-30
19,545,463,2026-02-13
19,711,456,2025-03-26
19,861,202,2025-12-30
19,639,226,2025-04-08
19,701,371,2025-09-28
19,757,128,2026-03-11
19,795,297,2025-07-29
19,695,177,2025-06-09
19,869,243,2026-02-21
19,133,231,2025-04-06
19,49,435,2025-03-31
19,449,395,2026-02-08
19,295,337,2025-03-14
19,514,309,2025-10-26
19,180,490,2025-05-03
19,369,455,2025-06-03
19,32,413,2025-05-07
19,483,322,2025-04-18
19,522,303,2025-07-01
19,621,348,2026-01-01
19,379,293,2026-02-05
19,900,303,2025-03-18
19,653,485,2025-11-30
19,22,496,2025-11-18
19,845,419,2025-03-14
19,285,64,2026-02-03
19,745,405,2025-04-10
19,52,470,2025-08-31
19,607,2,2025-08-03
19,494,289,2025-06-20
19,836,156,2025-11-19
19,350,249,2025-04-19
19,456,46,2025-07-19
19,667,421,2025-11-30
19,113,421,2025-05-14
19,902,337,2025-03-29
19,251,258,2025-10-08
19,463,115,2026-01-17
19,206,88,2025-05-16
19,261,369,2025-07-10
19,121,429,2026-02-15
19,114,58,2025-07-21
19,382,371,2025-10-15
19,990,377,2026-01-30
19,687,400,2025-06-26
19,897,108,2026-01-12
19,123,493,2025-11-03
19,439,110,2025-08-10
19,28,361,2025-09-29
19,392,368,2025-04-29
19,462,447,2025-06-07
19,513,280,2025-08-20
19,808,160,2025-07-21
19,927,171,2025-04-07
19,962,363,2025-09-18
19,706,85,2025-11-02
19,212,140,2025-10-12
19,346,94,2025-12-27
19,399,274,2026-02-27
19,820,379,2025-06-27
19,100,47,2025-04-15
19,767,196,2025-05-04
19,661,309,2025-08-26
19,922,172,2025-12-24
20,800,217,2025-12-27
20,941,178,2025-12-29
20,310,287,2025-08-03
20,283,465,2026-02-25
20,532,424,2025-07-01
20,78,407,2026-01-18
20,458,252,2025-06-10
20,645,435,2025-07-01
20,860,143,2025-10-29
20,344,209,2025-07-23
20,799,258,2025-08-17
20,330,17,2025-10-15
20,182,164,2025-05-21
20,718,62,2025-05-23
20,985,344,2025-10-01
20,922,224,2026-02-05
20,954,321,2025-11-16
20,366,202,2025-08-20
20,110,385,2025-12-14
20,348,65,2025-04-07
20,988,447,2025-05-13
20,356,434,2025-07-29
20,771,415,2025-10-17
20,555,108,2025-08-02
20,359,136,2025-04-30
20,73,9,2025-07-11
20,37,134,2025-11-01
20,834,222,2025-06-19
20,215,56,2025-10-04
20,787,185,2025-08-22
20,887,403,2025-06-11
20,126,66,2026-02-06
20,563,330,2025-10-11
20,91,267,2025-07-03
20,821,496,2025-11-23
20,705,278,2025-05-31
20,850,190,2025-06-14
20,945,89,2025-08-26
20,12,233,2025-10-18
20,831,178,2025-05-14
20,208,450,2026-01-23
20,816,210,2025-09-20
20,422,0,2025-12-11
20,916,263,2025-12-14
20,904,118,2025-11-17
20,929,410,2025-11-02
20,227,65,2026-01-27
20,307,40,2025-12-16
20,398,157,2026-01-23
20,96,7,2025-04-04
20,347,241,2026-01-16
20,143,233,2026-01-31
20,971,414,2025-03-26
20,393,321,2025-12-24
20,509,393,2026-01-09
20,192,94,2025-12-23
20,932,68,2025-09-06
20,89,394,2026-02-08
20,501,319,2025-08-07
20,265,262,2025-05-10
20,250,190,2025-04-08
20,810,329,2026-01-07
20,679,444,2025-04-11
20,11,434,2025-04-08
20,712,217,2025-09-19
20,235,407,2025-07-05
20,829,219,2025-10-26
20,921,94,2025-05-17
20,895,364,2025-04-30
20,773,431,2026-02-24
20,295,138,2025-06-22
20,849,220,2025-12-18
20,582,15,2026-02-27
20,882,414,2025-09-11
20,95,255,2025-10-16
20,844,360,2025-06-13
20,728,23,2025-10-28
20,246,255,2025-10-25
20,703,322,2025-04-02
20,334,262,2025-08-08
20,55,38,2025-07-31
20,680,64,2026-01-31
20,256,251,2025-12-06
20,323,313,2025-09-07
20,140,484,2025-07-21
20,98,418,2025-09-10
20,118,100,2025-04-18
20,395,390,2025-06-29
20,584,367,2025-05-08
20,768,139,2025-06-07
20,546,341,2025-06-01
20,585,265,2025-04-26
20,243,446,2025-07-26
20,27,401,2025-08-21
20,591,424,2025-06-02
20,807,362,2026-01-03
20,205,429,2026-02-23
20,793,129,2025-05-30
20,677,253,2025-08-16
20,426,330,2025-07-24
21,755,426,2025-06-07
21,518,495,2026-03-12
21,870,103,2025-10-06
21,193,400,2025-04-18
21,998,386,2025-04-11
21,315,375,2026-01-06
21,879,369,2025-11-25
21,470,277,2025-12-09
21,605,430,2025-07-04
21,120,343,2025-09-08
21,263,203,2025-10-16
21,306,174,2025-12-19
21,28,474,2025-11-14
21,143,211,2025-10-31
21,254,162,2025-06-24
21,189,188,2025-12-31
21,69,361,2025-05-17
21,216,272,2025-08-11
21,857,313,2025-05-26
21,270,275,2026-02-07
21,34,243,2025-09-02
21,511,337,2026-01-11
21,580,219,2025-09-17
21,633,174,2025-04-12
21,676,183,2025-12-21
21,663,485,2025-04-06
21,250,10,2025-08-09
21,239,209,2025-04-16
21,627,289,2025-06-06
21,336,163,2025-07-09
21,367,326,2025-06-12
21,364,210,2025-09-14
21,176,333,2025-06-28
21,903,365,2025-04-26
21,371,195,2026-01-17
21,39,393,2025-06-04
21,634,217,2026-01-16
21,938,143,2025-11-01
21,734,413,2025-08-17
21,160,413,2026-03-09
21,10,372,2026-01-02
21,685,169,2025-04-23
21,784,154,2025-07-26
21,278,470,2025-04-15
21,461,212,2025-05-11
21,733,257,2025-11-06
21,164,125,2025-08-18
21,593,485,2025-12-30
21,741,168,2026-02-26
21,90,203,2025-06-30
21,768,303,2025-07-08
21,918,3,2025-04-21
21,696,105,2026-01-29
21,116,376,2025-04-14
21,748,329,2025-06-19
21,74,146,2025-11-28
21,483,237,2025-10-05
21,695,211,2025-09-26
21,515,70,2025-12-03
21,867,257,2025-08-25
21,739,51,2026-02-22
21,440,252,2026-02-06
21,13,391,2025-11-01
21,223,249,2025-03-15
21,838,127,2025-06-18
21,776,166,2026-02-14
21,529,174,2025-09-02
21,75,118,2025-07-09
21,674,369,2026-02-06
21,510,214,2026-01-19
21,434,289,2025-05-27
21,214,265,2025-12-18
21,111,59,2026-02-24
21,64,234,2025-08-19
21,765,30,2025-12-01
21,952,375,2025-04-23
21,567,476,2025-08-25
21,909,51,2025-10-04
21,359,417,2025-09-03
21,840,180,2025-04-10
21,551,435,2025-10-22
21,199,340,2025-08-08
21,399,95,2025-12-12
21,411,25,2025-06-05
21,945,446,2026-01-15
21,709,129,2025-09-07
21,611,445,2025-04-02
21,97,352,2026-02-04
21,917,174,2026-03-03
21,908,460,2025-05-16
21,205,389,2025-07-06
21,248,223,2025-05-22
21,29,362,2026-01-25
21,571,246,2026-01-22
21,856,266,2026-02-28
21,133,92,2025-12-26
21,221,466,2025-06-22
21,493,435,2025-05-10
21,311,470,2025-09-23
21,31,469,2026-02-04
22,744,3,2025-08-27
22,642,93,2025-08-27
22,897,117,2025-09-17
22,933,422,2025-06-25
22,373,414,2025-08-15
22,638,358,2025-10-09
22,893,301,2025-07-31
22,313,15,2025-12-24
22,922,232,2025-07-01
22,692,23,2025-05-03
22,93,72,2025-07-09
22,826,236,2025-08-01
22,926,151,2025-11-07
22,953,91,2025-12-09
22,920,148,2026-01-24
22,969,97,2025-07-04
22,298,310,2025-09-06
